INSEE_COM,NOM_COM,IRIS,CODE_IRIS,NOM_IRIS,TYP_IRIS,DPT_IRIS,ID,LIBGEO,AU2010,LIBAU2010,CATAEU2010,DEP,REG,geometry
13213,Marseille 13e Arrondissement,0901,132130901,Lilas-Oliviers,H,13,13055,Marseille,003,Marseille - Aix-en-Provence,111,13,93,"MULTIPOLYGON (((5.412074024043462 43.33332988167802, 5.412138884764278 43.3332888345134, 5.41234152425572 43.33315201290217, 5.41241966027371 43.33307466905441, 5.412498538473053 43.33298560847373, 5.412655390584163 43.33278590709981, 5.413055412268692 43.33223967614367, 5.413598104021583 43.33103775337337, 5.412918589670779 43.3307388154425, 5.411804211474943 43.33068357537638, 5.411613808816828 43.33067072177385, 5.411576931939446 43.3306733442117, 5.410724672224129 43.33066534748151, 5.410616015953071 43.33066146974176, 5.410355893507545 43.33066186824882, 5.410626840810771 43.33112653206383, 5.410628185405254 43.33112920211076, 5.410635070994969 43.33164745286432, 5.410624822894626 43.33181508273749, 5.41060935689005 43.33212323017071, 5.410601686180959 43.33252930478368, 5.410601178654368 43.3325761165225, 5.410603834373698 43.33340586513704, 5.411256056756326 43.33340572417432, 5.411709244890659 43.33339291813316, 5.41184556024635 43.33337997785205, 5.411903115910541 43.33337059407932, 5.412013074171625 43.3333465413236, 5.412074024043462 43.33332988167802)))"
13216,Marseille 16e Arrondissement,0102,132160102,Château Fallet,H,13,13055,Marseille,003,Marseille - Aix-en-Provence,111,13,93,"MULTIPOLYGON (((5.316828184223817 43.36282598508131, 5.316736276713961 43.36259575393066, 5.316641868849898 43.3623646762989, 5.316092504782257 43.36103454397715, 5.315436586030331 43.36048968656073, 5.315065146326846 43.36027083663615, 5.31503974258237 43.36022188052534, 5.314743189201979 43.36033172511359, 5.311865096593995 43.36142825705365, 5.308160442612555 43.36181695279353, 5.307963445084896 43.36176445573403, 5.307656947491826 43.36168819412225, 5.307496376358255 43.36165201915358, 5.307356136996331 43.36163071023076, 5.307216221930181 43.36161749414909, 5.307067859887215 43.36160895797346, 5.306917357142211 43.36160856717522, 5.3068139035217 43.36161257298279, 5.306674888946026 43.36162183682291, 5.306432636692888 43.36164050127749, 5.306461986683348 43.36181897414521, 5.308288889121424 43.36452949528784, 5.308298093332438 43.36454369884886, 5.308382343632721 43.36452210151982, 5.308996059126331 43.36435330705111, 5.313543129024641 43.36374317620947, 5.316536044390708 43.36292314011901, 5.316724473240999 43.36285430576152, 5.316828184223817 43.36282598508131)))"
13063,Miramas,0102,130630102,La Rousse 3,H,13,13063,Miramas,003,Marseille - Aix-en-Provence,111,13,93,"MULTIPOLYGON (((5.011161771567313 43.59463339188615, 5.011047401758986 43.5946562106336, 5.010602936158634 43.59473014252781, 5.010331991739946 43.59477295962571, 5.008341595989538 43.59508249473946, 5.007373381118245 43.59522999945922, 5.006705437909075 43.59822691504805, 5.006719104362467 43.59826356477143, 5.006730452814126 43.59830475758285, 5.006740406318078 43.59834147589703, 5.006749090711986 43.59837731760303, 5.006758309950924 43.59842845033815, 5.006725626671745 43.59852085957133, 5.006824198440793 43.598718850482, 5.008217694581929 43.59957425103516, 5.009554293112859 43.60007696575592, 5.010947948614762 43.59768403110723, 5.010999283850461 43.59759397538345, 5.011104208418833 43.59740752175972, 5.011243439516417 43.59706922378288, 5.011324374426049 43.59686971335059, 5.011405828991014 43.59661438992133, 5.011403227478736 43.59646952945318, 5.011400925603706 43.59640386816424, 5.011397764506639 43.59634902343107, 5.01136409644227 43.59577721292271, 5.011354447843114 43.59564328366717, 5.011337326414534 43.59543748855796, 5.011271411112904 43.59504088572977, 5.011192151143361 43.59472283463668, 5.011161771567313 43.59463339188615)))"
13211,Marseille 11e Arrondissement,0602,132110602,Air Bel-Pommeraie,H,13,13055,Marseille,003,Marseille - Aix-en-Provence,111,13,93,"MULTIPOLYGON (((5.43311825362823 43.2892164775968, 5.432636138782285 43.28917783284106, 5.432352172817815 43.28916352545314, 5.432289096486222 43.28915774536176, 5.432234711907255 43.28915356956844, 5.431942623236712 43.28915114374926, 5.431709994156591 43.28915637896375, 5.431393781508901 43.28916619434106, 5.431119720659029 43.28918226034942, 5.430796615443424 43.28920392884963, 5.430591557293776 43.28922024124417, 5.430383147560397 43.28924472849328, 5.430008403653234 43.28929815551162, 5.429635799126963 43.28937313275065, 5.429326932630834 43.28944037589932, 5.429017289063582 43.28951843543648, 5.42869582844201 43.28960845946675, 5.428390784450174 43.28970801343333, 5.428088276841618 43.28980930950057, 5.427610738140763 43.28999643555343, 5.42739039273545 43.29008868393038, 5.426838616922847 43.29032697322397, 5.426483097799261 43.29048615424948, 5.426381066531858 43.29052084471181, 5.42639658873658 43.29065549386088, 5.42640067490921 43.29075260044954, 5.426394026174665 43.2907995489407, 5.42637953813 43.29083587363664, 5.426497397547377 43.29088452634765, 5.428358138812836 43.29188761163433, 5.429308800499106 43.29289942958213, 5.428718789156684 43.2935759819071, 5.428706972127479 43.29358794732067, 5.428603251069164 43.29367037718195, 5.428565034990712 43.29369913561759, 5.428459590289512 43.29376990423658, 5.428470858112057 43.2937741509667, 5.428512009372684 43.29378582604245, 5.42855793293692 43.29379379390708, 5.428607397855542 43.29379808221744, 5.430638893364672 43.29396750645684, 5.430736365443307 43.29397071402384, 5.430748674893358 43.29397043715073, 5.430744241952812 43.29392373746259, 5.431529698857646 43.29271088313012, 5.43253205717316 43.29170463824764, 5.433066484066342 43.29079261956737, 5.43349561677331 43.2897506717478, 5.433557998772446 43.28936047280882, 5.433563204355547 43.28933785592179, 5.433506559434954 43.28925093294297, 5.43311825362823 43.2892164775968)))"
13026,Châteauneuf-les-Martigues,0102,130260102,Plaine Sud,H,13,13026,Châteauneuf-les-Martigues,003,Marseille - Aix-en-Provence,111,13,93,"MULTIPOLYGON (((5.10286561006066 43.36252161375202, 5.102780901384651 43.36270144587927, 5.102757098123774 43.36286029590724, 5.102741872036777 43.36305137669526, 5.102412989207445 43.36444905809465, 5.101996209385045 43.36560186626337, 5.101858942218036 43.36593030752367, 5.101691044154702 43.36616305103542, 5.101452209416789 43.36641247079073, 5.100943192576416 43.36689751848908, 5.100432639329477 43.36737449424911, 5.100311236806448 43.36749564162326, 5.10021701802959 43.3676180611199, 5.100067172200775 43.36783875270419, 5.099900946890463 43.36815155495294, 5.099866832439178 43.36826470839406, 5.099614278286134 43.36983009096438, 5.099703343164712 43.37037822167904, 5.099944795700109 43.37070741157886, 5.101589756695962 43.37248074591265, 5.102779027039282 43.37342777412386, 5.103397905863198 43.37388911349058, 5.103551884559007 43.37469336378076, 5.103622164436936 43.37557033644875, 5.103616647372247 43.37656757486488, 5.102347370290595 43.37745257985333, 5.099957121436232 43.3792664640646, 5.098073762265164 43.38080768794806, 5.097980573903228 43.38089138884108, 5.09794120927399 43.38096234715554, 5.097909450999624 43.38107275536091, 5.097887818389491 43.38119016681483, 5.097887497910695 43.38138455999792, 5.097906978934284 43.38151287378669, 5.098547053815573 43.38248679987416, 5.100868366997452 43.38489950978317, 5.102061212772787 43.38688412595369, 5.102334440353352 43.38733779151737, 5.104017695069087 43.38771276137583, 5.103619992244996 43.38851334349332, 5.104095730299346 43.38832860756399, 5.107294258713169 43.38772281881006, 5.110050299852499 43.38723355476913, 5.112007585835004 43.38670131131527, 5.114783279417662 43.38658142071528, 5.11493636708775 43.38661712744338, 5.115638841419396 43.38662679826371, 5.11812134622283 43.38641985719489, 5.11935146129876 43.3863156833133, 5.121455114697558 43.38600808851617, 5.122595871815974 43.38589032968164, 5.126187489374594 43.38567944629928, 5.128349053717092 43.38553796998146, 5.130147130333413 43.38537750569988, 5.130754330446513 43.38508026946617, 5.131124892656891 43.38459059970272, 5.131572264707981 43.38400942091808, 5.131907682052365 43.3837706272846, 5.131932642686395 43.38374493699119, 5.132177714629083 43.38353222069919, 5.134773154782938 43.38135087560062, 5.135972897819336 43.3801986667484, 5.136839418383018 43.37977658430546, 5.138010899902108 43.37952666111315, 5.140425183125025 43.3793862462278, 5.141663359814832 43.37943734785165, 5.142529647282445 43.37957409385611, 5.143251097328966 43.37956520916212, 5.144460404452508 43.37933786528195, 5.14648380648997 43.37847609727392, 5.147487715101889 43.37836618664014, 5.148848920143161 43.37837516652513, 5.149824705346669 43.37840438534771, 5.151576581348301 43.37866565672658, 5.152693987177335 43.37848954448094, 5.154523754227078 43.37756757832626, 5.155353530312503 43.37719017431495, 5.156642936420337 43.37669921073535, 5.157544152303211 43.37654985444594, 5.159155389425046 43.37664731431145, 5.162799256873794 43.37823947491944, 5.163145153282303 43.37841525337274, 5.163638277349741 43.37906146558935, 5.163655278924807 43.3798422898265, 5.16349676883524 43.38074631770815, 5.16317754855971 43.38154376289797, 5.163004262844045 43.38192340941336, 5.162945334995011 43.38202988239338, 5.162802650690919 43.38217312751571, 5.162673241155435 43.38227560898861, 5.162574233008622 43.38233338481689, 5.162421683808552 43.38241112943947, 5.161881481471301 43.38438923518636, 5.161859567406384 43.38482435433721, 5.162472997849116 43.3847959011179, 5.163768821332703 43.38476820433534, 5.164704323790158 43.38490429236274, 5.166029064215499 43.38485799096325, 5.167314875567598 43.38423647634332, 5.166725589963017 43.38277503607056, 5.168635911858408 43.38147143013273, 5.171292425473703 43.3807188984771, 5.174756697691883 43.380480150565, 5.17646963577514 43.38039171965838, 5.178183181971738 43.38044994341724, 5.179898392571809 43.38058460358513, 5.180750279083634 43.38066373831618, 5.185168691625241 43.3805332220812, 5.185861938473131 43.38043102643992, 5.186204860398355 43.38039620110308, 5.18641883929845 43.38037747911503, 5.18647664916302 43.38037271137614, 5.186802992796346 43.38035621838009, 5.187086867812329 43.38035858193891, 5.187378550210914 43.38037158656326, 5.187643348038788 43.38039143359404, 5.187888556274079 43.38041527585961, 5.188130236869446 43.38044368872959, 5.188377464519046 43.38048818831383, 5.188696987281936 43.38055192461115, 5.188875036301571 43.38059422216725, 5.189056858907402 43.38002176548339, 5.188101390651992 43.37848324522889, 5.186453315226272 43.37553407196108, 5.186397079293212 43.37528771827183, 5.186268806888712 43.37493122454058, 5.185713052492848 43.37361590641941, 5.18563332291245 43.37343302460526, 5.184943874039968 43.37216990260011, 5.184259006531962 43.37115687426417, 5.184266823992554 43.36947649312241, 5.184417072402896 43.36807132571222, 5.184579844251663 43.36667130633828, 5.185702639753048 43.36534549510365, 5.185010726394947 43.36427502332069, 5.18341069072083 43.36410753282524, 5.181072952047849 43.36426357597896, 5.179361751850399 43.36471113487865, 5.178517006248056 43.36468404847859, 5.177684187652964 43.36461351771263, 5.176834787908359 43.36446321838452, 5.176216008621259 43.3643442724246, 5.176116538860788 43.36425807766384, 5.176073629343019 43.36393855768504, 5.174669537344214 43.36343851555194, 5.172618455728482 43.36314943840209, 5.169075377631096 43.36437966012476, 5.167069320351419 43.36453324997451, 5.165695048200413 43.36482445043305, 5.165469658231092 43.36489915749215, 5.164334325805639 43.36531245107602, 5.163434064418422 43.36558064069793, 5.158978430930699 43.36682696883453, 5.157556812897353 43.36717390605948, 5.153018934561119 43.36830553193235, 5.151373247656858 43.36860014821507, 5.147897080723174 43.36916417477905, 5.147628914768113 43.36858903185217, 5.145800811044713 43.3683589148499, 5.143373138565743 43.36925387715129, 5.141506884559606 43.36902624297255, 5.139923508032136 43.36831061328689, 5.139205469250082 43.36598315974714, 5.138887693664758 43.36496620822053, 5.138726877721809 43.364455520744, 5.135988336763207 43.36518187149392, 5.134385097956451 43.36578947000074, 5.132576879796549 43.36619229830709, 5.131508594850855 43.36622414672383, 5.130811508062179 43.36598679309819, 5.130184871772553 43.36598653208205, 5.12772636564443 43.36598360717836, 5.124615845669893 43.36529237965328, 5.12252147606369 43.3648268188681, 5.121274084469794 43.36454980220615, 5.118980802040535 43.36404037716085, 5.114496320365742 43.36304368752489, 5.112182006562792 43.36252913276061, 5.111086436612104 43.36228593440411, 5.108047532522832 43.36242797783702, 5.104649068282553 43.36258682948635, 5.104127401994885 43.36252138142587, 5.102949002272324 43.36237330465201, 5.10286561006066 43.36252161375202)))"
13208,Marseille 8e Arrondissement,0801,132080801,Parc Chanot,D,13,13055,Marseille,003,Marseille - Aix-en-Provence,111,13,93,"MULTIPOLYGON (((5.393699715987887 43.26827808932887, 5.393638906566413 43.26838563178114, 5.392581286041147 43.27026297507496, 5.392525095932164 43.27036321499821, 5.392315210908628 43.27073684625112, 5.391193825455319 43.27199911733527, 5.391020064195815 43.27202636226818, 5.39083369902371 43.2720763848383, 5.39078723762223 43.27211431140149, 5.39073719577905 43.27218471571166, 5.390703859092404 43.27224215088743, 5.390681596855065 43.27229934097998, 5.390644082615508 43.27240456643108, 5.390635841005579 43.27244344706369, 5.390631030042295 43.27247595206357, 5.390628903679567 43.27251379741237, 5.39063225832765 43.27256502086346, 5.390743406421457 43.2728991460763, 5.391041450213845 43.27298794567218, 5.391148691019168 43.27301977055485, 5.391233894883937 43.27302508431578, 5.391472279947227 43.27298200917662, 5.391573555310666 43.27295906813469, 5.391656410152591 43.27293743476142, 5.394746462719814 43.27468420404688, 5.395416690408209 43.27510402735079, 5.395946525058651 43.27543516422525, 5.396013681244427 43.27539137658302, 5.396399649887651 43.27513532597014, 5.396696870539568 43.27493704053794, 5.398638876247346 43.27362499227702, 5.398822543812399 43.27348051993678, 5.398930520080169 43.27338182626983, 5.399033125138777 43.27327245221743, 5.39911287357624 43.27317618513852, 5.399169608656332 43.27303003117379, 5.399216843321945 43.27295158537954, 5.400313859377663 43.27107779395982, 5.40036064189427 43.27098855822173, 5.400813126439278 43.27029003250622, 5.400917318019655 43.27013022363648, 5.40096369173688 43.27006079589867, 5.400976478172268 43.27004251248439, 5.401037168000889 43.2699619669922, 5.401084439682478 43.26991411831501, 5.40116347828463 43.26986016374868, 5.40128170378354 43.2698008382458, 5.401536797832565 43.26968627219333, 5.40124421452862 43.269462386271, 5.39992417925589 43.26866825717429, 5.397398949183301 43.26755888338335, 5.396955886390573 43.26747691995132, 5.394238768869704 43.26779456530041, 5.39393079756819 43.26788148703431, 5.393699715987887 43.26827808932887)))"
83125,Seillons-Source-d'Argens,0000,831250000,Seillons-Source-d'Argens,Z,83,83125,Seillons-Source-d'Argens,003,Marseille - Aix-en-Provence,112,83,93,"MULTIPOLYGON (((5.898527941122388 43.48805620453214, 5.896840967481284 43.48765655116146, 5.895959526498834 43.487464030955, 5.8947861656682 43.48746566123515, 5.890802341611932 43.4883543302274, 5.887299304873861 43.48968379471729, 5.883978227207757 43.48981271108737, 5.881107520082266 43.48960185016286, 5.877103183911703 43.48909960251046, 5.873627060776112 43.48998495935378, 5.871529661063279 43.48894128359794, 5.870034570535865 43.48809679397852, 5.86636655392224 43.48776350755994, 5.863199720003839 43.48788410945954, 5.862758852252077 43.48804429987781, 5.862099425894755 43.48840922192836, 5.861830570088304 43.48864679273419, 5.861519960864351 43.48896469004163, 5.861296727279474 43.48947294118294, 5.861163374605908 43.48979966307574, 5.858918623799349 43.49177919216823, 5.855611248187537 43.49445107870785, 5.853180582238836 43.49633004898173, 5.852881073471284 43.49647477394554, 5.852356153623345 43.49698644312537, 5.851781760695418 43.49754802644504, 5.85178716171291 43.49758209525334, 5.851832451786533 43.49794642018703, 5.851936479047864 43.49912035867701, 5.852080044866388 43.50069208575608, 5.852605288794561 43.50277684224042, 5.85245392363916 43.5053331479071, 5.852743119316566 43.50669848521969, 5.853281582998727 43.50862444998585, 5.853528443504496 43.51384326997105, 5.853358376493898 43.51609758911336, 5.852774721168704 43.51787122695166, 5.851234442158289 43.52116001231789, 5.850458463880316 43.5236229259207, 5.85002353385462 43.52480654845866, 5.849158064761427 43.52681445329276, 5.848754132531743 43.52727701460687, 5.847638836019925 43.53046186575708, 5.847757507198647 43.53158233231072, 5.847164786101164 43.53300506904838, 5.845305778581173 43.53616980517557, 5.844705523170976 43.53766745349153, 5.844323059006483 43.53911527474448, 5.844111381585654 43.53968891925815, 5.843416535413311 43.54157707575599, 5.842269373465903 43.54217973006157, 5.841944442132741 43.54234129410955, 5.841684564952784 43.54246694160574, 5.841408795862969 43.54259660587164, 5.840890459392383 43.54287667039743, 5.840815869833461 43.5429200375951, 5.847648042439837 43.54329913835651, 5.851558761311458 43.54354125333338, 5.858076546826236 43.54374249790803, 5.858503763344582 43.54369703183627, 5.858722100531159 43.54368227643906, 5.859298628878422 43.54377692425125, 5.861349038876902 43.54364364464962, 5.86526392003407 43.54292541613085, 5.867154195880368 43.54256037019921, 5.8696836132987 43.54203253630113, 5.874028395921847 43.54105502674739, 5.87642119685344 43.54084126349836, 5.880518569935776 43.54006721969758, 5.881996815014586 43.53975696531234, 5.886198622087422 43.53970919443397, 5.888231822605844 43.53960647087324, 5.890969148908618 43.53940391965058, 5.894643902499284 43.53908986075218, 5.895748890527019 43.53896313833728, 5.896966675370636 43.53901165837447, 5.896889705818541 43.53895789300017, 5.896882811395805 43.53891936283947, 5.896903255043742 43.53885849478122, 5.89696408767283 43.53876413635676, 5.897410966667676 43.53810396461512, 5.89750321671531 43.53797005262606, 5.897598981777675 43.53785675429283, 5.898015076886487 43.53732254824848, 5.898293224649876 43.53694868343059, 5.898455959084421 43.53671565194426, 5.898579401760617 43.53641524488531, 5.898989003472121 43.53538512673478, 5.899080454416783 43.53506396619616, 5.899423134933405 43.53344411901892, 5.899432627061883 43.53262726726192, 5.899387375054356 43.53038305958902, 5.899275800970353 43.52849175517505, 5.899217063600258 43.52754888377954, 5.898673423514757 43.52557909794883, 5.8994773765485 43.52434757603081, 5.899867135921673 43.52380866696876, 5.900264635763382 43.52334967827247, 5.900438596881067 43.52319287205889, 5.900798609282576 43.52284922478373, 5.901806300301931 43.51989712371135, 5.903279905353008 43.51556676073158, 5.904629140796574 43.51313578498586, 5.906340712240867 43.51009367164567, 5.90769435120747 43.50768144898205, 5.908882202855873 43.50571031090029, 5.908489069111871 43.50290467427547, 5.909610602922582 43.50170237681551, 5.911041616209971 43.49933485768128, 5.912920441671746 43.49631336819889, 5.913298919156202 43.49570449210913, 5.913419664063109 43.49550047821239, 5.913921784051479 43.49450114397036, 5.914177315682233 43.49402881531902, 5.913927890288725 43.49379243609378, 5.913581812552983 43.49360096850645, 5.913005828124843 43.49328963446642, 5.912292628986576 43.49300359115033, 5.911103704528273 43.49252955030644, 5.91007722561242 43.49221049095206, 5.906663065053461 43.49123522294195, 5.903417695800677 43.49066136730495, 5.903253189043371 43.49063606309056, 5.902973572187665 43.49058413117029, 5.902573824210447 43.49047959633765, 5.902161718845763 43.49027725794818, 5.900996181219876 43.48965123424792, 5.900538793539098 43.48913949806751, 5.89962704089783 43.48905765420727, 5.899503688956484 43.48884308091346, 5.899414294279932 43.48868881971001, 5.899242376045785 43.48846744248943, 5.899129318544246 43.488358828975, 5.898995495670538 43.48825527218672, 5.898871677901512 43.4881784566868, 5.89867313426154 43.48809103505329, 5.898527941122388 43.48805620453214)))"
