ID_1,LIB_1,AU2010,LIBAU2010,SURF_1,POP2010_1,MEN2010_1,ID_2,LIB_2,DEP,SURF_2,POP2010_2,MEN2010_2,geometry
13013,Marseille-XIII,003,Marseille-Aix-en-Provence,27.88839,90256.0,35444.36,13013,Marseille-XIII,13,27.88839,90256.0,35444.36,"POLYGON ((5.393641789626554 43.31646490007773, 5.407947081957346 43.33460662643645, 5.414895585116542 43.35126327591581, 5.41516859337397 43.37866382897542, 5.42457371051909 43.38341246319924, 5.439818849457546 43.39023475126636, 5.447505157885458 43.38697410945213, 5.463686224000956 43.36105411631222, 5.452203940691898 43.3454742426892, 5.454957707965447 43.33572682894619, 5.466645852376809 43.32300446152512, 5.459660772977949 43.3185111349016, 5.431502291649669 43.32276613254549, 5.410528387995516 43.31498283332422, 5.393641789626554 43.31646490007773))"
13010,Marseille-X,003,Marseille-Aix-en-Provence,10.848875,52567.0,23482.21,13010,Marseille-X,13,10.848875,52567.0,23482.21,"POLYGON ((5.391944431126448 43.28475969389145, 5.413891293371089 43.2916972582235, 5.425801881540987 43.29014293984493, 5.426051769120614 43.28671757495918, 5.43981971304568 43.28452665370042, 5.454033871645678 43.2717580938634, 5.458094251844195 43.26210800140899, 5.452243701070847 43.25746213818642, 5.433828925483429 43.26021800692227, 5.427530807824613 43.2653734514583, 5.414401892152137 43.26943864644489, 5.409343612580102 43.27513092064531, 5.399826460051589 43.27462295656105, 5.388737067464788 43.28314779924885, 5.391944431126448 43.28475969389145))"
13008,Marseille-VIII,003,Marseille-Aix-en-Provence,18.762717,78001.0,38485.77,13008,Marseille-VIII,13,18.762717,78001.0,38485.77,"POLYGON ((5.367987157546419 43.26831467860268, 5.372029921744809 43.2696115452304, 5.373816017366859 43.2791931446209, 5.388737067464788 43.28314779924885, 5.399826460051589 43.27462295656105, 5.395664601646624 43.26489641092854, 5.395780054764526 43.24779449019785, 5.389509649281599 43.23460634782757, 5.380518290225486 43.22669659516006, 5.381535677276966 43.20959295474594, 5.36266382335798 43.20780331326217, 5.340528426409472 43.21441397246123, 5.350139078642332 43.23047545281823, 5.358880302712535 43.23686358982606, 5.362548300656901 43.2428842163827, 5.368091638455314 43.24386970184349, 5.37333035647611 43.24823716980978, 5.37371179306999 43.25869490939383, 5.367987157546419 43.26831467860268))"
13009,Marseille-IX,003,Marseille-Aix-en-Provence,64.865854,75234.0,32321.03,13009,Marseille-IX,13,64.865854,75234.0,32321.03,"POLYGON ((5.380518290225486 43.22669659516006, 5.389509649281599 43.23460634782757, 5.395780054764526 43.24779449019785, 5.395664601646624 43.26489641092854, 5.399826460051589 43.27462295656105, 5.409343612580102 43.27513092064531, 5.414401892152137 43.26943864644489, 5.427530807824613 43.2653734514583, 5.433828925483429 43.26021800692227, 5.452243701070847 43.25746213818642, 5.470456822533931 43.25375288186826, 5.484103749846842 43.25613977477436, 5.485242420848743 43.2625671338488, 5.491759028054316 43.26718675908929, 5.51305125171696 43.26344418359961, 5.519641149198232 43.24432805330344, 5.524095938175557 43.23865265309402, 5.52221002263132 43.23551079399731, 5.512890709460232 43.23461196092846, 5.507344239773228 43.22962012330752, 5.516995655023639 43.21415942085432, 5.510186302764378 43.19790284777647, 5.50024595180132 43.20127451088955, 5.50160140198487 43.19764366857408, 5.458578331780823 43.21018708396743, 5.445120346657832 43.21197760082332, 5.453375198057024 43.2006859718517, 5.422304200148669 43.21068380731555, 5.427720707330908 43.20404658737136, 5.396696858459937 43.21236229835007, 5.381535677276966 43.20959295474594, 5.380518290225486 43.22669659516006))"
13011,Marseille-XI,003,Marseille-Aix-en-Provence,33.254307,57302.0,22094.24,13011,Marseille-XI,13,33.254307,57302.0,22094.24,"POLYGON ((5.425801881540987 43.29014293984493, 5.427576600719821 43.29338798865076, 5.436664854627004 43.29560465098923, 5.473581291006676 43.30134525479292, 5.475103783360107 43.31472960714548, 5.4978100716795 43.31535001829519, 5.513749009732614 43.32159582046501, 5.522810991651689 43.32076384999711, 5.530284851908681 43.29867351748449, 5.518420292065691 43.28801581487978, 5.514011744194481 43.28859543686343, 5.505738633506316 43.28138007701235, 5.506134404698085 43.2748905974313, 5.514442071450339 43.26769549199241, 5.51305125171696 43.26344418359961, 5.491759028054316 43.26718675908929, 5.485242420848743 43.2625671338488, 5.484103749846842 43.25613977477436, 5.470456822533931 43.25375288186826, 5.452243701070847 43.25746213818642, 5.458094251844195 43.26210800140899, 5.454033871645678 43.2717580938634, 5.43981971304568 43.28452665370042, 5.426051769120614 43.28671757495918, 5.425801881540987 43.29014293984493))"
13260,Cassis,003,Marseille-Aix-en-Provence,26.347984,7722.0,3717.0,13260,Cassis,13,26.347984,7722.0,3717.0,"POLYGON ((5.507344239773228 43.22962012330752, 5.512890709460232 43.23461196092846, 5.52221002263132 43.23551079399731, 5.524095938175557 43.23865265309402, 5.519641149198232 43.24432805330344, 5.547208935683313 43.24663326378077, 5.554783404693874 43.24863254442432, 5.578854609642118 43.23489251787234, 5.586290713752787 43.23876451539775, 5.594330295815372 43.23631278810088, 5.590000888548956 43.23504027110216, 5.58795742019442 43.22843849099526, 5.592460111588536 43.21880825187937, 5.57841745896366 43.2050059433429, 5.565660813363426 43.20030558108704, 5.555549746841759 43.18837795324114, 5.54944216351005 43.19379653490011, 5.547380298037128 43.20757918455469, 5.539121771693863 43.21113020553162, 5.517206977829811 43.20658605404373, 5.510186302764378 43.19790284777647, 5.516995655023639 43.21415942085432, 5.507344239773228 43.22962012330752))"
13400,Aubagne,003,Marseille-Aix-en-Provence,54.951401,46423.0,19079.52,13400,Aubagne,13,54.951401,46423.0,19079.52,"POLYGON ((5.51305125171696 43.26344418359961, 5.514442071450339 43.26769549199241, 5.523501115889373 43.26726877550792, 5.531210890097698 43.27037349885028, 5.53040664522861 43.2803915091914, 5.518420292065691 43.28801581487978, 5.530284851908681 43.29867351748449, 5.522810991651689 43.32076384999711, 5.548464237024992 43.33582353716965, 5.566388304885333 43.33517404106383, 5.609637099358051 43.32383353116493, 5.607021635080781 43.29301485080444, 5.615336292239036 43.27012384306801, 5.599100460742497 43.26489101710298, 5.586624483905315 43.26681014871748, 5.579557874803871 43.27018358772691, 5.570902832851874 43.26751017030268, 5.545091093959861 43.25331560605257, 5.547208935683313 43.24663326378077, 5.519641149198232 43.24432805330344, 5.51305125171696 43.26344418359961))"
13190,Allauch,003,Marseille-Aix-en-Provence,50.308538,19521.0,7531.06,13190,Allauch,13,50.308538,19521.0,7531.06,"POLYGON ((5.454957707965447 43.33572682894619, 5.467015188021112 43.3405828873633, 5.474362538369564 43.34912791042847, 5.473298650835789 43.36916896160216, 5.479809324146824 43.38541873318677, 5.504458862274909 43.38809156138191, 5.51100622331789 43.3836832033554, 5.544664559297494 43.39079036291092, 5.556982904045827 43.38023949607167, 5.56569330867448 43.35667523257927, 5.54756728161545 43.34258581928814, 5.548464237024992 43.33582353716965, 5.522810991651689 43.32076384999711, 5.513749009732614 43.32159582046501, 5.4978100716795 43.31535001829519, 5.475103783360107 43.31472960714548, 5.466645852376809 43.32300446152512, 5.454957707965447 43.33572682894619))"
13821,La  Penne-sur-Huveaune,003,Marseille-Aix-en-Provence,3.575653,6336.0,2545.45,13821,La  Penne-sur-Huveaune,13,3.575653,6336.0,2545.45,"POLYGON ((5.518420292065691 43.28801581487978, 5.53040664522861 43.2803915091914, 5.531210890097698 43.27037349885028, 5.523501115889373 43.26726877550792, 5.514442071450339 43.26769549199241, 5.506134404698085 43.2748905974313, 5.505738633506316 43.28138007701235, 5.514011744194481 43.28859543686343, 5.518420292065691 43.28801581487978))"
13380,Plan-de-Cuques,003,Marseille-Aix-en-Provence,8.54687,10917.0,4521.43,13380,Plan-de-Cuques,13,8.54687,10917.0,4521.43,"POLYGON ((5.475392379569122 43.39146030180308, 5.479809324146824 43.38541873318677, 5.473298650835789 43.36916896160216, 5.474362538369564 43.34912791042847, 5.467015188021112 43.3405828873633, 5.454957707965447 43.33572682894619, 5.452203940691898 43.3454742426892, 5.463686224000956 43.36105411631222, 5.447505157885458 43.38697410945213, 5.475392379569122 43.39146030180308))"
